API Key,Date,Year,Home Team,Away Team,Home Score,Away Score,Final Score,Winning Team,# Innings,End Top Inning?,Home Team PA #,Away Team PA #,Total Number PA,Homne Team # Pitches,Away Team # Pitches,Total # Pitches,Home Team Baserunners,Away Team Baserunners,Total # Baserunners,Pitching Changes,Time
380764,2014-04-17,2014,PHI,ATL,1,0,1-0,PHI,9,true,29,32,61,129,103,232,9,6,15,0,2:28
380767,2014-04-17,2014,SDN,COL,1,3,3-1,COL,9,false,31,33,64,119,123,242,7,7,14,0,2:38
380768,2014-04-17,2014,HOU,KCA,1,5,5-1,KCA,9,false,33,35,68,118,121,239,7,10,17,0,2:37
380765,2014-04-17,2014,CHA,BOS,1,3,3-1,BOS,9,false,34,36,70,162,125,287,8,12,20,1,2:54
380770,2014-04-17,2014,PIT,MIL,11,2,11-2,PIT,9,true,41,34,75,94,174,268,18,9,27,1,3:06
380771,2014-04-17,2014,TBA,NYA,2,10,10-2,NYA,9,false,36,44,80,168,138,306,11,17,28,1,3:13
380774,2014-04-17,2014,MIN,TOR,7,0,7-0,MIN,9,true,39,31,70,115,180,295,15,5,20,1,2:38
380769,2014-04-17,2014,SFN,LAN,1,2,2-1,LAN,9,false,37,36,73,145,170,315,9,12,21,1,3:08
380773,2014-04-17,2014,WAS,SLN,0,8,8-0,SLN,9,false,32,50,82,192,110,302,6,21,27,1,3:10
380766,2014-04-17,2014,DET,CLE,7,5,7-5,DET,9,true,37,41,78,183,138,321,15,15,30,5,3:38
380772,2014-04-17,2014,TEX,SEA,8,6,8-6,TEX,9,true,41,41,82,165,170,335,19,15,34,3,3:28
380762,2014-04-17,2014,MIN,TOR,9,5,9-5,MIN,9,true,43,43,86,189,177,366,20,16,36,5,3:37
380762,2014-04-17,2014,MIN,TOR,9,5,9-5,MIN,9,true,43,43,86,189,177,366,20,16,36,5,3:37
380788,2014-04-18,2014,WAS,SLN,3,1,3-1,WAS,9,true,30,34,64,149,108,257,5,8,13,1,2:32
380779,2014-04-18,2014,TEX,CHA,12,0,12-0,TEX,9,true,45,31,76,109,160,269,24,4,28,1,2:41
380787,2014-04-18,2014,SDN,SFN,2,1,2-1,SDN,9,true,30,33,63,131,113,244,7,7,14,0,2:35
380789,2014-04-18,2014,CLE,TOR,2,3,3-2,TOR,9,false,41,39,80,148,159,307,14,14,28,4,3:15
380785,2014-04-18,2014,COL,PHI,12,1,12-1,COL,9,true,45,31,76,110,177,287,22,3,25,1,2:48
380777,2014-04-18,2014,NYN,ATL,0,6,6-0,ATL,9,false,34,41,75,161,151,312,7,16,23,1,2:55
380786,2014-04-18,2014,MIA,SEA,8,4,8-4,MIA,9,false,39,40,79,152,137,289,20,14,34,2,3:09
380780,2014-04-18,2014,CHN,CIN,1,4,4-1,CIN,9,false,36,40,76,161,145,306,10,12,22,2,3:09
380782,2014-04-18,2014,PIT,MIL,3,5,5-3,MIL,9,false,41,39,80,124,161,285,12,15,27,3,3:07
380784,2014-04-18,2014,TBA,NYA,11,5,11-5,TBA,9,true,44,39,83,152,183,335,22,11,33,7,3:56
380778,2014-04-18,2014,BOS,BAL,4,8,8-4,BAL,9,false,43,46,89,156,190,346,17,20,37,2,3:26
380776,2014-04-18,2014,LAN,ARI,2,4,4-2,ARI,12,false,47,48,95,189,201,390,13,13,26,3,4:13
380781,2014-04-18,2014,OAK,HOU,11,3,11-3,OAK,9,true,43,42,85,150,182,332,20,14,34,3,3:22
380775,2014-04-18,2014,DET,ANA,6,11,11-6,ANA,9,false,42,43,85,174,165,339,16,18,34,2,3:34
380783,2014-04-18,2014,KCA,MIN,5,0,5-0,KCA,9,true,35,34,69,140,134,274,12,9,21,1,2:39
380800,2014-04-19,2014,COL,PHI,3,1,3-1,COL,9,true,30,33,63,114,92,206,6,6,12,1,2:23
380802,2014-04-19,2014,SDN,SFN,3,1,3-1,SDN,9,true,32,30,62,118,107,225,9,4,13,1,2:36
380803,2014-04-19,2014,WAS,SLN,3,4,4-3,SLN,9,false,39,36,75,119,133,252,12,11,23,2,2:44
380794,2014-04-19,2014,TEX,CHA,6,3,6-3,TEX,9,true,36,37,73,132,145,277,15,12,27,2,2:49
380798,2014-04-19,2014,KCA,MIN,5,4,5-4,KCA,9,true,37,39,76,151,130,281,13,13,26,0,2:54
380799,2014-04-19,2014,TBA,NYA,16,1,16-1,TBA,9,true,46,29,75,114,181,295,22,3,25,3,3:15
380790,2014-04-19,2014,DET,ANA,5,2,5-2,DET,9,true,39,32,71,142,165,307,17,6,23,0,3:13
380793,2014-04-19,2014,BOS,BAL,4,2,4-2,BOS,9,true,31,36,67,137,123,260,8,9,17,2,2:47
380792,2014-04-19,2014,NYN,ATL,5,7,7-5,ATL,9,false,43,41,84,146,155,301,16,15,31,1,3:13
380796,2014-04-19,2014,OAK,HOU,4,3,4-3,OAK,9,false,43,34,77,119,159,278,18,9,27,1,3:07
380804,2014-04-19,2014,CLE,TOR,0,5,5-0,TOR,9,false,34,40,74,144,142,286,9,13,22,2,2:42
380791,2014-04-19,2014,LAN,ARI,8,6,8-6,LAN,9,true,35,39,74,139,126,265,10,12,22,2,2:48
380795,2014-04-19,2014,CHN,CIN,8,4,8-4,CHN,9,true,38,39,77,139,165,304,16,13,29,2,3:20
380801,2014-04-19,2014,MIA,SEA,7,0,7-0,MIA,9,true,39,28,67,90,147,237,17,2,19,1,2:20
380797,2014-04-19,2014,PIT,MIL,7,8,8-7,MIL,9,false,41,42,83,139,140,279,15,15,30,1,3:04
380806,2014-04-20,2014,LAN,ARI,4,1,4-1,LAN,9,true,30,33,63,147,117,264,8,7,15,2,2:45
380811,2014-04-20,2014,OAK,HOU,4,1,4-1,OAK,9,true,37,37,74,149,134,283,15,9,24,1,2:54
380817,2014-04-20,2014,SDN,SFN,3,4,4-3,SFN,9,false,35,34,69,148,145,293,12,7,19,2,2:59
380805,2014-04-20,2014,DET,ANA,2,1,2-1,DET,9,true,34,33,67,131,166,297,11,8,19,2,3:28
380816,2014-04-20,2014,MIA,SEA,3,2,3-2,MIA,9,true,34,35,69,132,135,267,11,9,20,6,2:58
380808,2014-04-20,2014,BOS,BAL,6,5,6-5,BOS,9,false,41,43,84,141,171,312,14,17,31,7,3:32
380813,2014-04-20,2014,KCA,MIN,3,8,8-3,MIN,9,false,38,46,84,191,129,320,12,21,33,3,3:08
380810,2014-04-20,2014,CHN,CIN,2,8,8-2,CIN,9,false,43,45,88,190,179,369,18,18,36,2,3:50
380815,2014-04-20,2014,COL,PHI,9,10,10-9,PHI,9,false,46,44,90,175,165,340,22,16,38,4,4:08
380807,2014-04-20,2014,NYN,ATL,4,3,4-3,NYN,14,false,56,54,110,210,205,415,15,16,31,1,4:37
380819,2014-04-20,2014,CLE,TOR,6,4,6-4,CLE,9,true,34,40,74,140,151,291,11,14,25,4,2:55
380814,2014-04-20,2014,TBA,NYA,1,5,5-1,NYA,12,false,48,50,98,173,176,349,12,16,28,6,4:23
380818,2014-04-20,2014,WAS,SLN,3,2,3-2,WAS,9,false,46,34,80,121,171,292,19,8,27,2,3:18
380812,2014-04-20,2014,PIT,MIL,2,3,3-2,MIL,14,false,55,55,110,175,219,394,14,19,33,1,4:21
380809,2014-04-20,2014,TEX,CHA,2,16,16-2,CHA,9,false,33,49,82,175,144,319,11,21,32,1,3:16
380829,2014-04-21,2014,MIL,SDN,4,3,4-3,MIL,9,true,34,39,73,130,124,254,15,11,26,1,2:47
380826,2014-04-21,2014,CLE,KCA,4,3,4-3,CLE,9,true,34,34,68,128,123,251,11,7,18,2,2:37
380828,2014-04-21,2014,LAN,PHI,0,7,7-0,PHI,9,false,31,42,73,159,124,283,5,14,19,0,2:47
380821,2014-04-21,2014,CHN,ARI,5,1,5-1,CHN,9,true,35,35,70,135,136,271,13,8,21,1,2:40 (1:01 delay)
380823,2014-04-21,2014,DET,CHA,1,3,3-1,CHA,9,false,38,34,72,131,136,267,13,7,20,3,3:06
380827,2014-04-21,2014,ATL,MIA,4,2,4-2,ATL,10,false,43,42,85,159,159,318,16,12,28,2,3:41
380820,2014-04-21,2014,WAS,ANA,2,4,4-2,ANA,9,false,37,41,78,147,163,310,11,16,27,2,3:18
380824,2014-04-21,2014,PIT,CIN,6,5,6-5,PIT,9,false,41,41,82,139,128,267,17,16,33,2,3:02
380832,2014-04-21,2014,OAK,TEX,3,4,4-3,TEX,9,false,41,41,82,146,166,312,14,16,30,3,3:25
380822,2014-04-21,2014,BOS,BAL,6,7,7-6,BAL,9,false,41,37,78,127,177,304,17,14,31,2,3:18
380831,2014-04-21,2014,NYN,SLN,2,0,2-0,NYN,9,true,35,34,69,133,118,251,13,9,22,2,2:34
380825,2014-04-21,2014,SEA,HOU,2,7,7-2,HOU,9,false,35,38,73,122,155,277,8,11,19,0,2:49
380830,2014-04-21,2014,COL,SFN,8,2,8-2,COL,9,true,38,37,75,161,132,293,16,10,26,1,3:13
380845,2014-04-22,2014,COL,SFN,2,1,2-1,COL,9,true,33,37,70,137,97,234,11,11,22,2,2:41
380833,2014-04-22,2014,WAS,ANA,2,7,7-2,ANA,9,false,33,38,71,124,115,239,8,10,18,0,2:43
380846,2014-04-22,2014,NYN,SLN,0,3,3-0,SLN,9,false,31,39,70,154,110,264,6,15,21,0,2:40
380840,2014-04-22,2014,ATL,MIA,0,1,1-0,MIA,9,false,30,31,61,113,117,230,3,4,7,0,2:08
380838,2014-04-22,2014,SEA,HOU,2,5,5-2,HOU,9,false,32,41,73,164,128,292,6,14,20,2,3:02
380841,2014-04-22,2014,TBA,MIN,7,3,7-3,TBA,9,true,39,33,72,113,159,272,16,7,23,1,2:53
380837,2014-04-22,2014,PIT,CIN,1,4,4-1,CIN,9,false,33,38,71,138,117,255,6,12,18,1,2:47
380835,2014-04-22,2014,TOR,BAL,9,3,9-3,TOR,9,true,40,40,80,143,158,301,15,14,29,5,2:54
380847,2014-04-22,2014,OAK,TEX,4,5,5-4,TEX,9,false,39,38,77,115,141,256,13,15,28,3,3:01
380839,2014-04-22,2014,CLE,KCA,2,8,8-2,KCA,9,false,39,44,83,170,159,329,11,19,30,4,3:34
380842,2014-04-22,2014,BOS,NYA,3,9,9-3,NYA,9,false,35,45,80,177,131,308,9,19,28,2,3:17
380834,2014-04-22,2014,CHN,ARI,9,2,9-2,CHN,9,true,39,31,70,150,174,324,15,6,21,2,3:05
380843,2014-04-22,2014,LAN,PHI,2,3,3-2,PHI,10,false,39,44,83,171,138,309,9,15,24,1,3:36
380844,2014-04-22,2014,MIL,SDN,1,2,2-1,SDN,12,false,48,44,92,169,201,370,12,9,21,0,4:04
380836,2014-04-22,2014,DET,CHA,8,6,8-6,DET,9,true,42,42,84,170,159,329,18,17,35,3,3:22
380862,2014-04-23,2014,OAK,TEX,0,3,3-0,TEX,9,false,30,38,68,140,109,249,5,12,17,0,2:35
380859,2014-04-23,2014,MIL,SDN,5,2,5-2,MIL,9,true,33,35,68,142,131,273,11,7,18,1,2:38
380853,2014-04-23,2014,SEA,HOU,5,3,5-3,SEA,9,false,33,39,72,158,128,286,10,13,23,1,2:50
380851,2014-04-23,2014,DET,CHA,4,6,6-4,CHA,9,false,35,36,71,143,130,273,9,12,21,3,2:51
380855,2014-04-23,2014,ATL,MIA,3,1,3-1,ATL,9,true,35,35,70,145,153,298,11,10,21,4,3:01
380854,2014-04-23,2014,CLE,KCA,5,3,5-3,CLE,9,true,38,39,77,136,150,286,16,12,28,3,3:05
380849,2014-04-23,2014,CHN,ARI,5,7,7-5,ARI,9,false,35,42,77,161,147,308,8,14,22,4,3:11
380858,2014-04-23,2014,LAN,PHI,5,2,5-2,LAN,9,true,36,33,69,134,126,260,13,7,20,3,2:52
380861,2014-04-23,2014,NYN,SLN,3,2,3-2,NYN,9,true,35,39,74,146,170,316,10,13,23,4,3:08
380848,2014-04-23,2014,WAS,ANA,5,4,5-4,WAS,9,false,40,40,80,160,142,302,14,16,30,3,3:18
380850,2014-04-23,2014,TOR,BAL,8,10,10-8,BAL,9,false,45,42,87,160,163,323,20,18,38,5,3:11
380860,2014-04-23,2014,COL,SFN,10,12,12-10,SFN,11,false,52,53,105,209,191,400,21,24,45,2,4:26
380852,2014-04-23,2014,PIT,CIN,2,5,5-2,CIN,9,false,39,39,78,166,151,317,11,15,26,2,3:20
380857,2014-04-23,2014,BOS,NYA,5,1,5-1,BOS,9,true,38,35,73,125,164,289,14,8,22,3,3:12
380856,2014-04-23,2014,TBA,MIN,4,6,6-4,MIN,12,false,51,52,103,233,182,415,15,19,34,5,4:48
380867,2014-04-24,2014,CLE,KCA,5,1,5-1,CLE,9,true,31,31,62,101,115,216,8,4,12,1,2:15
380866,2014-04-24,2014,PIT,CIN,1,2,2-1,CIN,9,false,36,35,71,129,136,265,9,10,19,0,2:46
380871,2014-04-24,2014,LAN,PHI,3,7,7-3,PHI,9,false,40,44,84,171,157,328,13,19,32,2,3:33
380864,2014-04-24,2014,TOR,BAL,4,11,11-4,BAL,9,false,35,45,80,179,120,299,10,19,29,3,2:54
380865,2014-04-24,2014,DET,CHA,7,4,7-4,DET,9,true,38,39,77,166,148,314,15,13,28,1,3:14
380873,2014-04-24,2014,NYN,SLN,4,1,4-1,NYN,9,true,33,34,67,154,125,279,10,6,16,3,3:03
380870,2014-04-24,2014,HOU,OAK,1,10,10-1,OAK,9,false,39,48,87,177,145,322,14,20,34,2,3:29
380868,2014-04-24,2014,TBA,MIN,7,9,9-7,MIN,9,false,41,49,90,206,149,355,17,22,39,3,3:42
380869,2014-04-24,2014,BOS,NYA,5,14,14-5,NYA,9,false,40,56,96,217,163,380,12,27,39,4,3:51
380872,2014-04-24,2014,WAS,SDN,3,4,4-3,SDN,12,false,53,46,99,188,195,383,19,12,31,2,4:14
380863,2014-04-24,2014,CHN,ARI,2,5,5-2,ARI,9,false,35,36,71,128,129,257,7,11,18,2,2:51
380878,2014-04-25,2014,SFN,CLE,5,1,5-1,SFN,9,true,31,37,68,142,128,270,8,9,17,1,2:42
380877,2014-04-25,2014,ATL,CIN,5,4,5-4,ATL,9,true,33,38,71,128,120,248,11,13,24,4,2:41
380876,2014-04-25,2014,MIL,CHN,5,2,5-2,MIL,9,true,38,33,71,127,142,269,14,6,20,0,3:12
380886,2014-04-25,2014,WAS,SDN,11,1,11-1,WAS,9,true,45,37,82,146,161,307,21,12,33,1,3:08 (:57 delay)
380879,2014-04-25,2014,LAN,COL,4,5,5-4,COL,11,false,43,42,85,139,166,305,11,9,20,2,3:40
380885,2014-04-25,2014,SLN,PIT,1,0,1-0,SLN,9,true,35,35,70,157,123,280,12,11,23,1,3:03
380884,2014-04-25,2014,ARI,PHI,5,4,5-4,ARI,9,true,35,40,75,183,135,318,11,14,25,2,3:21
380875,2014-04-25,2014,TOR,BOS,1,8,8-1,BOS,9,false,34,47,81,184,144,328,8,23,31,2,2:57
380874,2014-04-25,2014,NYA,ANA,1,13,13-1,ANA,9,false,37,45,82,175,177,352,11,17,28,2,3:30
380887,2014-04-25,2014,CHA,TBA,9,6,9-6,CHA,9,false,39,44,83,196,148,344,15,21,36,3,4:04
380880,2014-04-25,2014,MIN,DET,6,10,10-6,DET,9,false,40,43,83,160,176,336,13,17,30,6,3:32
380883,2014-04-25,2014,HOU,OAK,5,12,12-5,OAK,9,false,41,52,93,214,148,362,14,25,39,3,4:06
380888,2014-04-25,2014,SEA,TEX,6,5,6-5,SEA,9,true,37,39,76,148,144,292,15,15,30,2,2:55
380882,2014-04-25,2014,NYN,MIA,4,3,4-3,NYN,9,false,38,37,75,152,142,294,13,10,23,0,2:59
380881,2014-04-25,2014,BAL,KCA,0,5,5-0,KCA,9,false,36,41,77,149,124,273,10,15,25,1,2:40 (:55 delay)
380892,2014-04-26,2014,ATL,CIN,4,1,4-1,ATL,9,true,32,31,63,123,99,222,9,5,14,1,2:17
380896,2014-04-26,2014,BAL,KCA,3,2,3-2,BAL,10,false,39,43,82,141,143,284,10,14,24,4,3:09
380900,2014-04-26,2014,SLN,PIT,1,6,6-1,PIT,9,false,37,36,73,108,167,275,10,9,19,3,3:02
380897,2014-04-26,2014,NYN,MIA,6,7,7-6,MIA,10,false,41,44,85,151,162,313,11,14,25,2,3:35
380903,2014-04-26,2014,SEA,TEX,3,6,6-3,TEX,9,false,38,41,79,155,140,295,12,15,27,4,3:13
380902,2014-04-26,2014,CHA,TBA,0,4,4-0,TBA,9,false,34,41,75,184,117,301,8,13,21,2,3:11
380901,2014-04-26,2014,WAS,SDN,4,0,4-0,WAS,9,true,37,31,68,105,136,241,12,4,16,0,2:19
380898,2014-04-26,2014,HOU,OAK,7,6,7-6,HOU,9,true,33,39,72,155,126,281,10,14,24,4,3:13
380890,2014-04-26,2014,TOR,BOS,6,7,7-6,BOS,9,false,44,38,82,158,164,322,17,14,31,4,3:23
380891,2014-04-26,2014,MIL,CHN,5,3,5-3,MIL,9,true,35,31,66,128,130,258,12,4,16,2,2:51
380889,2014-04-26,2014,NYA,ANA,4,3,4-3,NYA,9,true,34,40,74,161,125,286,10,13,23,5,3:05
380894,2014-04-26,2014,LAN,COL,6,3,6-3,LAN,9,true,39,37,76,145,154,299,17,13,30,2,3:38
380899,2014-04-26,2014,ARI,PHI,5,6,6-5,PHI,9,false,40,44,84,161,131,292,16,17,33,3,3:05
380895,2014-04-26,2014,MIN,DET,5,3,5-3,MIN,9,true,36,35,71,142,163,305,13,9,22,3,3:13
380893,2014-04-26,2014,SFN,CLE,5,3,5-3,SFN,9,true,32,39,71,148,118,266,8,13,21,3,2:47
380915,2014-04-27,2014,SLN,PIT,7,0,7-0,SLN,9,true,33,32,65,114,112,226,10,6,16,1,2:35
380913,2014-04-27,2014,HOU,OAK,5,1,5-1,HOU,9,true,34,33,67,117,123,240,9,6,15,2,2:32
380908,2014-04-27,2014,SFN,CLE,4,1,4-1,SFN,9,false,35,31,66,130,131,261,11,5,16,1,2:43
380907,2014-04-27,2014,ATL,CIN,1,0,1-0,ATL,10,false,39,36,75,136,142,278,10,7,17,2,3:02
380917,2014-04-27,2014,CHA,TBA,9,2,9-2,CHA,9,true,38,35,73,124,131,255,13,12,25,2,2:55
380914,2014-04-27,2014,ARI,PHI,0,2,2-0,PHI,9,false,33,35,68,123,120,243,7,9,16,0,2:37
380911,2014-04-27,2014,BAL,KCA,3,9,9-3,KCA,9,false,34,44,78,176,140,316,7,17,24,1,3:08
380905,2014-04-27,2014,TOR,BOS,7,1,7-1,TOR,9,true,33,34,67,132,139,271,9,7,16,2,2:28
380918,2014-04-27,2014,SEA,TEX,6,5,6-5,SEA,9,true,36,38,74,163,144,307,12,11,23,1,3:10
380904,2014-04-27,2014,NYA,ANA,3,2,3-2,NYA,9,true,32,37,69,156,140,296,8,12,20,3,3:28
380912,2014-04-27,2014,NYN,MIA,4,0,4-0,NYN,9,true,35,32,67,125,153,278,11,7,18,0,2:42
380909,2014-04-27,2014,LAN,COL,1,6,6-1,COL,9,false,38,39,77,134,136,270,12,12,24,1,3:09
380916,2014-04-27,2014,WAS,SDN,2,4,4-2,SDN,9,false,33,39,72,160,142,302,6,14,20,2,3:12
380906,2014-04-27,2014,MIL,CHN,0,4,4-0,CHN,9,false,32,36,68,132,120,252,5,10,15,1,2:47
380920,2014-04-28,2014,ANA,CLE,6,3,6-3,ANA,9,true,34,34,68,136,125,261,11,7,18,1,2:39
380921,2014-04-28,2014,ARI,COL,5,8,8-5,COL,9,false,38,40,78,147,144,291,13,15,28,2,3:03
380923,2014-04-28,2014,TEX,OAK,0,4,4-0,OAK,9,false,30,38,68,171,108,279,4,15,19,1,3:03
380925,2014-04-28,2014,CHA,TBA,7,3,7-3,CHA,9,true,40,38,78,141,156,297,18,10,28,2,3:19
380922,2014-04-28,2014,SLN,MIL,3,5,5-3,MIL,12,false,52,52,104,183,212,395,16,18,34,2,4:16
380924,2014-04-28,2014,SFN,SDN,4,6,6-4,SDN,9,false,36,43,79,158,149,307,12,14,26,2,3:29
380926,2014-04-29,2014,MIA,ATL,9,0,9-0,MIA,9,true,37,32,69,109,111,220,14,5,19,1,2:07
380936,2014-04-29,2014,SFN,SDN,6,0,6-0,SFN,9,true,36,29,65,105,112,217,13,3,16,1,2:28
380930,2014-04-29,2014,CHA,DET,3,4,4-3,DET,9,false,36,36,72,159,141,300,12,9,21,0,3:04 (:21 delay)
380927,2014-04-29,2014,CIN,CHN,3,2,3-2,CIN,9,true,38,37,75,151,146,297,16,12,28,2,3:00 (1:45 delay)
380934,2014-04-29,2014,TEX,OAK,3,9,9-3,OAK,9,false,37,41,78,146,147,293,11,16,27,2,3:08
380929,2014-04-29,2014,ARI,COL,4,5,5-4,COL,9,false,42,39,81,140,146,286,15,12,27,2,3:10
380940,2014-04-29,2014,HOU,WAS,3,4,4-3,WAS,9,false,37,41,78,167,156,323,10,16,26,2,3:25
380933,2014-04-29,2014,PHI,NYN,1,6,6-1,NYN,9,false,34,39,73,154,148,302,7,15,22,1,2:53 (1:28 delay)
380932,2014-04-29,2014,SLN,MIL,4,5,5-4,MIL,11,false,46,44,90,174,182,356,15,11,26,0,3:39
380928,2014-04-29,2014,ANA,CLE,6,4,6-4,ANA,9,true,44,40,84,145,161,306,21,15,36,7,3:36
380938,2014-04-29,2014,BOS,TBA,7,4,7-4,BOS,9,true,41,37,78,134,198,332,18,10,28,2,3:40
380937,2014-04-29,2014,NYA,SEA,3,6,6-3,SEA,9,false,39,44,83,180,172,352,12,17,29,3,3:33
380939,2014-04-29,2014,KCA,TOR,10,7,10-7,KCA,9,true,39,42,81,133,164,297,16,15,31,5,3:08 (:27 delay)
380951,2014-04-30,2014,SFN,SDN,3,2,3-2,SFN,9,true,34,32,66,94,117,211,11,5,16,2,2:17
380954,2014-04-30,2014,KCA,TOR,4,2,4-2,KCA,9,true,31,41,72,178,117,295,7,14,21,1,2:59
380941,2014-04-30,2014,MIA,ATL,9,3,9-3,MIA,9,true,41,33,74,126,158,284,17,7,24,2,2:50
380945,2014-04-30,2014,CHA,DET,1,5,5-1,DET,9,false,36,41,77,160,142,302,9,13,22,2,3:03
380955,2014-04-30,2014,HOU,WAS,0,7,7-0,WAS,9,false,37,41,78,144,145,289,11,16,27,2,3:02
380949,2014-04-30,2014,TEX,OAK,1,12,12-1,OAK,9,false,32,49,81,184,122,306,5,20,25,1,2:57
380947,2014-04-30,2014,SLN,MIL,9,3,9-3,SLN,9,true,44,39,83,135,180,315,20,13,33,2,3:25
380942,2014-04-30,2014,CIN,CHN,4,9,9-4,CHN,9,false,36,47,83,185,143,328,9,20,29,3,3:39
380943,2014-04-30,2014,ANA,CLE,7,1,7-1,ANA,9,true,36,30,66,126,145,271,13,5,18,2,2:46
380944,2014-04-30,2014,ARI,COL,5,4,5-4,ARI,10,false,40,39,79,136,159,295,13,10,23,0,2:57
380946,2014-04-30,2014,MIN,LAN,4,6,6-4,LAN,9,false,40,44,84,140,190,330,14,16,30,4,3:38
380959,2014-05-01,2014,COL,NYN,7,4,7-4,COL,9,true,36,35,71,135,122,257,13,9,22,1,2:48
380958,2014-05-01,2014,CIN,MIL,8,3,8-3,CIN,9,true,44,35,79,115,154,269,23,9,32,1,2:52
380935,2014-05-01,2014,BAL,PIT,5,1,5-1,BAL,9,true,35,41,76,162,134,296,12,15,27,5,3:08 (:21 delay)
380960,2014-05-01,2014,NYA,SEA,2,4,4-2,SEA,9,false,35,35,70,131,138,269,9,9,18,1,2:47
380956,2014-05-01,2014,MIA,ATL,5,4,5-4,MIA,9,true,37,39,76,135,133,268,13,13,26,3,2:54
380962,2014-05-01,2014,KCA,TOR,3,7,7-3,TOR,9,false,35,44,79,167,116,283,9,17,26,2,2:35
380957,2014-05-01,2014,MIN,LAN,4,9,9-4,LAN,9,false,37,45,82,156,139,295,10,21,31,2,3:01
380935,2014-05-01,2014,BAL,PIT,5,1,5-1,BAL,9,true,35,41,76,162,134,296,12,15,27,5,3:08 (:21 delay)
380953,2014-05-01,2014,BOS,TBA,1,2,2-1,TBA,9,false,39,35,74,150,161,311,13,10,23,2,3:27
380953,2014-05-01,2014,BOS,TBA,1,2,2-1,TBA,9,false,39,35,74,150,161,311,13,10,23,2,3:27
380961,2014-05-01,2014,BOS,TBA,5,6,6-5,TBA,9,false,42,38,80,146,175,321,17,11,28,3,3:44
380950,2014-05-01,2014,BAL,PIT,6,5,6-5,BAL,10,false,41,50,91,212,165,377,15,21,36,6,3:57 (:46 delay)
380950,2014-05-01,2014,BAL,PIT,6,5,6-5,BAL,10,false,41,50,91,212,165,377,15,21,36,6,3:57 (:46 delay)
380931,2014-05-01,2014,MIN,LAN,3,4,4-3,LAN,12,false,49,56,105,255,223,478,13,23,36,7,5:11
380931,2014-05-01,2014,MIN,LAN,3,4,4-3,LAN,12,false,49,56,105,255,223,478,13,23,36,7,5:11
380964,2014-05-02,2014,MIN,BAL,0,3,3-0,BAL,9,false,33,36,69,110,151,261,5,10,15,1,2:29
380968,2014-05-02,2014,CIN,MIL,0,2,2-0,MIL,9,false,32,34,66,118,122,240,5,9,14,0,2:35
380967,2014-05-02,2014,MIA,LAN,6,3,6-3,MIA,9,true,36,37,73,139,138,277,14,11,25,2,3:08
380966,2014-05-02,2014,KCA,DET,2,8,8-2,DET,9,false,31,42,73,139,116,255,4,16,20,1,2:41
380972,2014-05-02,2014,ATL,SFN,1,2,2-1,SFN,9,false,40,36,76,136,150,286,13,10,23,2,3:08
380969,2014-05-02,2014,COL,NYN,10,3,10-3,COL,9,true,38,38,76,145,128,273,14,13,27,0,3:02
380977,2014-05-02,2014,PHI,WAS,3,5,5-3,WAS,9,false,36,41,77,166,126,292,11,14,25,2,3:11
380963,2014-05-02,2014,SDN,ARI,0,2,2-0,ARI,9,false,31,36,67,134,114,248,4,10,14,0,2:24
380975,2014-05-02,2014,ANA,TEX,2,5,5-2,TEX,9,false,38,38,76,146,140,286,11,12,23,6,3:14
380976,2014-05-02,2014,PIT,TOR,6,5,6-5,PIT,9,false,42,40,82,161,169,330,19,12,31,0,3:21
380973,2014-05-02,2014,CHN,SLN,6,5,6-5,CHN,9,true,36,36,72,143,146,289,14,9,23,1,3:08
380965,2014-05-02,2014,CLE,CHA,12,5,12-5,CLE,9,true,43,40,83,164,168,332,19,14,33,3,3:26
380971,2014-05-02,2014,HOU,SEA,5,4,5-4,HOU,11,false,49,42,91,162,184,346,18,12,30,3,4:02
380974,2014-05-02,2014,NYA,TBA,5,10,10-5,TBA,14,false,60,65,125,260,228,488,21,30,51,5,5:49
380970,2014-05-02,2014,BOS,OAK,7,1,7-1,BOS,9,true,41,36,77,155,186,341,19,10,29,4,3:37
380980,2014-05-03,2014,CLE,CHA,2,0,2-0,CLE,9,true,31,33,64,129,127,256,7,7,14,1,2:38
380978,2014-05-03,2014,SDN,ARI,3,4,4-3,ARI,9,false,36,42,78,168,131,299,11,16,27,2,3:11
380988,2014-05-03,2014,CHN,SLN,3,0,3-0,CHN,9,true,33,35,68,123,126,249,9,9,18,3,2:43
380985,2014-05-03,2014,BOS,OAK,6,3,6-3,BOS,9,true,34,34,68,143,120,263,10,8,18,2,2:44
380987,2014-05-03,2014,ATL,SFN,1,3,3-1,SFN,9,false,35,32,67,109,145,254,10,5,15,1,2:51
380981,2014-05-03,2014,KCA,DET,2,9,9-2,DET,9,false,33,43,76,160,126,286,7,20,27,1,2:55
380983,2014-05-03,2014,CIN,MIL,6,2,6-2,CIN,9,true,38,31,69,119,124,243,14,4,18,0,2:30
380992,2014-05-03,2014,PHI,WAS,7,2,7-2,PHI,9,true,39,35,74,139,153,292,15,7,22,1,2:57 (:24 delay)
380986,2014-05-03,2014,HOU,SEA,8,9,9-8,SEA,9,false,41,41,82,131,148,279,16,14,30,6,3:24
380990,2014-05-03,2014,ANA,TEX,5,3,5-3,ANA,9,true,42,38,80,149,175,324,18,13,31,1,3:24
